ID_Etudiant,Nom,Prenom,Departement,Grade,Annee_etude,Filière,Code_UE,Nom_UE,Code_Matiere,Matiere,Enseignant,Note_Devoir,Note_Examen,Note_Finale,Reussite,Date_Devoir,Date_Examen,Session,Coefficient_Devoir,Coefficient_Examen
ETU0135,Gros,Honoré,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2202,Sécurité Informatique,3INF2202,Cryptographie appliquée,Alix Jacob,8.0,10.3,9.4,False,2025-08-18,2025-11-18,Principale,0.4,0.6
ETU0136,Pineau,Dorothée,Génie Informatique,Licence professionnelle,1,Système Informatique,INF2303,Robotique et Automatisme,1INF2303,Asservissements,Bertrand Boutin du Bouchet,0.0,0.0,0.0,False,2025-10-12,2025-12-01,Principale,0.4,0.6
ETU0136,Pineau,Dorothée,Génie Informatique,Licence professionnelle,1,Système Informatique,INF2303,Robotique et Automatisme,2INF2303,Vision par ordinateur,Louise Gaillard,0.0,1.0,0.6,False,2025-08-06,2025-11-12,Principale,0.4,0.6
ETU0136,Pineau,Dorothée,Génie Informatique,Licence professionnelle,1,Système Informatique,INF2302,Systèmes d'Exploitation,1INF2302,Ordonnancement,Emmanuel Launay,0.8,0.0,0.3,False,2025-06-18,2025-12-01,Principale,0.4,0.6
ETU0136,Pineau,Dorothée,Génie Informatique,Licence professionnelle,1,Système Informatique,INF2302,Systèmes d'Exploitation,2INF2302,Noyau et drivers,Josette Normand,0.0,0.0,0.0,False,2025-07-12,2025-12-01,Principale,0.4,0.6
ETU0136,Pineau,Dorothée,Génie Informatique,Licence professionnelle,1,Système Informatique,INF2301,Architecture Matérielle,1INF2301,Microprocesseurs,Thibaut Bernier,0.0,0.0,0.0,False,2025-06-29,2025-12-08,Rattrapage,0.4,0.6
ETU0136,Pineau,Dorothée,Génie Informatique,Licence professionnelle,1,Système Informatique,INF2301,Architecture Matérielle,2INF2301,Architecture parallèle,Charlotte-Michelle Dufour,0.0,0.8,0.5,False,2025-06-23,2025-11-29,Principale,0.4,0.6
ETU0137,Lelièvre,Luc,Génie Informatique,Master Professionnel,1,IA et Big Data,INF2402,Data Science,1INF2402,Data Mining,Jérôme Simon,8.2,13.6,11.4,True,2025-08-03,2025-11-13,Principale,0.4,0.6
ETU0137,Lelièvre,Luc,Génie Informatique,Master Professionnel,1,IA et Big Data,INF2402,Data Science,2INF2402,Visualisation de données,Corinne Simon,10.4,5.9,7.7,False,2025-10-10,2025-12-11,Rattrapage,0.4,0.6
ETU0137,Lelièvre,Luc,Génie Informatique,Master Professionnel,1,IA et Big Data,INF2401,Intelligence Artificielle,1INF2401,Apprentissage automatique,Margaux Chrétien,5.0,10.9,8.5,False,2025-06-19,2025-11-18,Principale,0.4,0.6
ETU0137,Lelièvre,Luc,Génie Informatique,Master Professionnel,1,IA et Big Data,INF2401,Intelligence Artificielle,2INF2401,Traitement du langage naturel,Louise Gaillard,8.3,2.0,4.5,False,2025-07-31,2025-11-20,Principale,0.4,0.6
ETU0137,Lelièvre,Luc,Génie Informatique,Master Professionnel,1,IA et Big Data,INF2403,Big Data Technologies,1INF2403,Bases NoSQL,Emmanuel Launay,14.5,7.5,10.3,True,2025-07-20,2025-11-16,Principale,0.4,0.6
ETU0137,Lelièvre,Luc,Génie Informatique,Master Professionnel,1,IA et Big Data,INF2403,Big Data Technologies,2INF2403,Hadoop et Spark,Emmanuel-Grégoire Marion,9.2,10.4,9.9,False,2025-06-24,2025-11-23,Principale,0.4,0.6
ETU0138,Martel,René,Génie Informatique,Master Professionnel,1,Logistique,INF2503,E-logistique,1INF2503,Last mile delivery,Timothée Vincent Le Roy,10.3,8.2,9.0,False,2025-10-06,2025-11-12,Rattrapage,0.4,0.6
ETU0138,Martel,René,Génie Informatique,Master Professionnel,1,Logistique,INF2503,E-logistique,2INF2503,Plateformes digitales,Renée Legrand,10.9,8.8,9.6,False,2025-09-03,2025-11-21,Principale,0.4,0.6
ETU0138,Martel,René,Génie Informatique,Master Professionnel,1,Logistique,INF2501,Supply Chain Management,1INF2501,Gestion des stocks,Corinne Simon,5.9,13.0,10.2,True,2025-08-07,2025-12-01,Principale,0.4,0.6
ETU0138,Martel,René,Génie Informatique,Master Professionnel,1,Logistique,INF2501,Supply Chain Management,2INF2501,Transport et distribution,Pierre Pons,9.7,9.7,9.7,False,2025-10-20,2025-11-17,Principale,0.4,0.6
ETU0138,Martel,René,Génie Informatique,Master Professionnel,1,Logistique,INF2501,Supply Chain Management,3INF2501,Planification logistique,Victor Ollivier,8.7,9.7,9.3,False,2025-10-04,2025-11-22,Principale,0.4,0.6
ETU0138,Martel,René,Génie Informatique,Master Professionnel,1,Logistique,INF2502,Systèmes d'Information Logistique,1INF2502,ERP logistique,Agathe Perrot,8.1,11.7,10.3,True,2025-08-10,2025-11-14,Principale,0.4,0.6
ETU0138,Martel,René,Génie Informatique,Master Professionnel,1,Logistique,INF2502,Systèmes d'Information Logistique,2INF2502,Optimisation des flux,Louise Gaillard,8.6,15.7,12.9,True,2025-07-17,2025-11-26,Principale,0.4,0.6
ETU0139,Carpentier,Étienne,Génie Informatique,Master Professionnel,1,Système Informatique,INF2301,Architecture Matérielle,1INF2301,Systèmes embarqués,Corinne Simon,4.4,4.9,4.7,False,2025-10-12,2025-11-15,Principale,0.4,0.6
ETU0139,Carpentier,Étienne,Génie Informatique,Master Professionnel,1,Système Informatique,INF2301,Architecture Matérielle,2INF2301,Architecture parallèle,Alix Jacob,0.1,2.5,1.5,False,2025-06-30,2025-11-29,Principale,0.4,0.6
ETU0139,Carpentier,Étienne,Génie Informatique,Master Professionnel,1,Système Informatique,INF2302,Systèmes d'Exploitation,1INF2302,Noyau et drivers,Hugues Rousset Le Guillon,7.5,4.6,5.8,False,2025-09-05,2025-11-16,Rattrapage,0.4,0.6
ETU0139,Carpentier,Étienne,Génie Informatique,Master Professionnel,1,Système Informatique,INF2302,Systèmes d'Exploitation,2INF2302,Gestion de la mémoire,Luce Pineau,0.0,0.3,0.2,False,2025-09-23,2025-11-11,Rattrapage,0.4,0.6
ETU0139,Carpentier,Étienne,Génie Informatique,Master Professionnel,1,Système Informatique,INF2302,Systèmes d'Exploitation,3INF2302,Ordonnancement,Alix Jacob,5.0,3.0,3.8,False,2025-06-30,2025-11-29,Rattrapage,0.4,0.6
ETU0139,Carpentier,Étienne,Génie Informatique,Master Professionnel,1,Système Informatique,INF2303,Robotique et Automatisme,1INF2303,Asservissements,Jérôme Simon,1.9,2.3,2.1,False,2025-09-29,2025-11-24,Principale,0.4,0.6
ETU0139,Carpentier,Étienne,Génie Informatique,Master Professionnel,1,Système Informatique,INF2303,Robotique et Automatisme,2INF2303,Capteurs et actionneurs,Véronique Blanchet,2.7,6.3,4.9,False,2025-07-01,2025-11-23,Principale,0.4,0.6
ETU0140,Guichard,Bernadette,Génie Informatique,Master Professionnel,1,Système Informatique,INF2302,Systèmes d'Exploitation,1INF2302,Gestion de la mémoire,Luce Pineau,15.7,18.6,17.4,True,2025-08-27,2025-12-03,Principale,0.4,0.6
ETU0140,Guichard,Bernadette,Génie Informatique,Master Professionnel,1,Système Informatique,INF2302,Systèmes d'Exploitation,2INF2302,Ordonnancement,Agathe Perrot,13.4,17.1,15.6,True,2025-10-18,2025-11-16,Principale,0.4,0.6
ETU0140,Guichard,Bernadette,Génie Informatique,Master Professionnel,1,Système Informatique,INF2301,Architecture Matérielle,1INF2301,Microprocesseurs,Josette Normand,16.1,14.9,15.4,True,2025-07-07,2025-12-06,Rattrapage,0.4,0.6
ETU0140,Guichard,Bernadette,Génie Informatique,Master Professionnel,1,Système Informatique,INF2301,Architecture Matérielle,2INF2301,Architecture parallèle,Josette Normand,19.8,20.0,19.9,True,2025-10-21,2025-11-27,Principale,0.4,0.6
ETU0140,Guichard,Bernadette,Génie Informatique,Master Professionnel,1,Système Informatique,INF2301,Architecture Matérielle,3INF2301,Systèmes embarqués,Gilles Garnier,20.0,20.0,20.0,True,2025-10-18,2025-12-11,Principale,0.4,0.6
ETU0140,Guichard,Bernadette,Génie Informatique,Master Professionnel,1,Système Informatique,INF2303,Robotique et Automatisme,1INF2303,Capteurs et actionneurs,Jérôme Simon,18.0,15.3,16.4,True,2025-10-22,2025-11-29,Principale,0.4,0.6
ETU0140,Guichard,Bernadette,Génie Informatique,Master Professionnel,1,Système Informatique,INF2303,Robotique et Automatisme,2INF2303,Asservissements,Denis Garcia-Philippe,16.4,14.8,15.4,True,2025-08-31,2025-12-02,Principale,0.4,0.6
ETU0141,Roy,Pauline,Génie Électrique,Master,2,Automatique et Contrôle,ELE2201,Automatismes Industriels,1ELE2201,API Programmable,Alix Jacob,6.7,0.7,3.1,False,2025-10-06,2025-12-11,Principale,0.4,0.6
ETU0141,Roy,Pauline,Génie Électrique,Master,2,Automatique et Contrôle,ELE2201,Automatismes Industriels,2ELE2201,GRAFCET et SFC,Corinne Simon,5.2,0.0,2.1,False,2025-10-23,2025-11-15,Principale,0.4,0.6
ETU0141,Roy,Pauline,Génie Électrique,Master,2,Automatique et Contrôle,ELE2203,Systèmes Embarqués,1ELE2203,Traitement du signal,Josette Normand,0.7,9.8,6.2,False,2025-08-17,2025-12-11,Principale,0.4,0.6
ETU0141,Roy,Pauline,Génie Électrique,Master,2,Automatique et Contrôle,ELE2203,Systèmes Embarqués,2ELE2203,Temps réel dur,Arthur-Martin Mahe,3.8,4.6,4.3,False,2025-10-19,2025-11-22,Principale,0.4,0.6
ETU0141,Roy,Pauline,Génie Électrique,Master,2,Automatique et Contrôle,ELE2202,Régulation Avancée,1ELE2202,PID adaptatif,Emmanuel Chrétien,4.8,4.7,4.7,False,2025-08-25,2025-11-21,Principale,0.4,0.6
ETU0141,Roy,Pauline,Génie Électrique,Master,2,Automatique et Contrôle,ELE2202,Régulation Avancée,2ELE2202,Observation d'état,Aurélie Boulay,10.1,0.0,4.0,False,2025-08-07,2025-11-11,Rattrapage,0.4,0.6
ETU0142,Legendre,William,Génie Informatique,Master Professionnel,2,Logistique,INF2501,Supply Chain Management,1INF2501,Transport et distribution,Emmanuel-Grégoire Marion,0.2,0.0,0.1,False,2025-08-28,2025-12-07,Principale,0.4,0.6
ETU0142,Legendre,William,Génie Informatique,Master Professionnel,2,Logistique,INF2501,Supply Chain Management,2INF2501,Planification logistique,Antoinette Georges,2.7,3.5,3.2,False,2025-07-12,2025-12-10,Principale,0.4,0.6
ETU0142,Legendre,William,Génie Informatique,Master Professionnel,2,Logistique,INF2503,E-logistique,1INF2503,E-commerce et logistique,Gérard Bigot,3.5,0.0,1.4,False,2025-07-03,2025-11-26,Principale,0.4,0.6
ETU0142,Legendre,William,Génie Informatique,Master Professionnel,2,Logistique,INF2503,E-logistique,2INF2503,Plateformes digitales,Victor Ollivier,0.0,0.0,0.0,False,2025-07-06,2025-12-11,Principale,0.4,0.6
ETU0142,Legendre,William,Génie Informatique,Master Professionnel,2,Logistique,INF2503,E-logistique,3INF2503,Last mile delivery,Benjamin Valette Le Renaud,0.0,5.9,3.5,False,2025-06-29,2025-12-09,Principale,0.4,0.6
ETU0142,Legendre,William,Génie Informatique,Master Professionnel,2,Logistique,INF2502,Systèmes d'Information Logistique,1INF2502,Optimisation des flux,Josette Normand,0.0,2.2,1.3,False,2025-08-19,2025-11-13,Principale,0.4,0.6
ETU0142,Legendre,William,Génie Informatique,Master Professionnel,2,Logistique,INF2502,Systèmes d'Information Logistique,2INF2502,Traçabilité RFID,Alix Jacob,0.6,3.2,2.2,False,2025-09-02,2025-12-06,Principale,0.4,0.6
ETU0143,Pages,Laurent,Génie Mécanique,Licence Fondamentale,1,Énergétique et Thermodynamique,MEC2201,Machines Thermiques,1MEC2201,Cycle de Rankine,Corinne Simon,15.3,17.3,16.5,True,2025-08-13,2025-11-25,Principale,0.4,0.6
ETU0143,Pages,Laurent,Génie Mécanique,Licence Fondamentale,1,Énergétique et Thermodynamique,MEC2201,Machines Thermiques,2MEC2201,Moteurs Diesel,Benjamin Valette Le Renaud,17.3,16.9,17.1,True,2025-06-15,2025-12-02,Principale,0.4,0.6
ETU0143,Pages,Laurent,Génie Mécanique,Licence Fondamentale,1,Énergétique et Thermodynamique,MEC2202,Transferts Thermiques,1MEC2202,Convection forcée/naturelle,Victor Ollivier,19.0,13.4,15.6,True,2025-09-24,2025-11-18,Principale,0.4,0.6
ETU0143,Pages,Laurent,Génie Mécanique,Licence Fondamentale,1,Énergétique et Thermodynamique,MEC2202,Transferts Thermiques,2MEC2202,Échangeurs de chaleur,Emmanuel Launay,11.9,13.3,12.7,True,2025-07-20,2025-12-09,Principale,0.4,0.6
ETU0143,Pages,Laurent,Génie Mécanique,Licence Fondamentale,1,Énergétique et Thermodynamique,MEC2203,Énergies Nouvelles,1MEC2203,Piles à combustible,Victor Ollivier,11.1,15.3,13.6,True,2025-06-12,2025-12-04,Principale,0.4,0.6
ETU0143,Pages,Laurent,Génie Mécanique,Licence Fondamentale,1,Énergétique et Thermodynamique,MEC2203,Énergies Nouvelles,2MEC2203,Cogénération,Véronique Blanchet,16.0,15.6,15.8,True,2025-09-30,2025-11-16,Rattrapage,0.4,0.6
ETU0143,Pages,Laurent,Génie Mécanique,Licence Fondamentale,1,Énergétique et Thermodynamique,MEC2203,Énergies Nouvelles,3MEC2203,Valorisation énergétique,Arthur-Martin Mahe,14.1,10.0,11.6,True,2025-10-02,2025-11-27,Principale,0.4,0.6
ETU0144,Carlier,Clémence,Génie Mécanique,Doctorat,1,Matériaux et Procédés,MEC2402,Procédés de Fabrication,1MEC2402,Injection plastique,Charlotte-Michelle Dufour,6.0,3.6,4.6,False,2025-09-09,2025-11-30,Principale,0.4,0.6
ETU0144,Carlier,Clémence,Génie Mécanique,Doctorat,1,Matériaux et Procédés,MEC2402,Procédés de Fabrication,2MEC2402,Emboutissage,Denis Garcia-Philippe,3.5,0.0,1.4,False,2025-11-01,2025-12-03,Principale,0.4,0.6
ETU0144,Carlier,Clémence,Génie Mécanique,Doctorat,1,Matériaux et Procédés,MEC2402,Procédés de Fabrication,3MEC2402,Frittage,Denis Garcia-Philippe,7.9,3.0,5.0,False,2025-10-29,2025-11-27,Principale,0.4,0.6
ETU0144,Carlier,Clémence,Génie Mécanique,Doctorat,1,Matériaux et Procédés,MEC2403,Traitements de Surface,1MEC2403,Revêtements PVD/CVD,Arthur-Martin Mahe,4.5,0.0,1.8,False,2025-08-07,2025-11-25,Principale,0.4,0.6
ETU0144,Carlier,Clémence,Génie Mécanique,Doctorat,1,Matériaux et Procédés,MEC2403,Traitements de Surface,2MEC2403,Traitements thermiques,Aurélie Boulay,9.0,11.3,10.4,True,2025-08-16,2025-12-04,Rattrapage,0.4,0.6
ETU0144,Carlier,Clémence,Génie Mécanique,Doctorat,1,Matériaux et Procédés,MEC2403,Traitements de Surface,3MEC2403,Nitruration,Aurélie Blanc,5.6,6.9,6.4,False,2025-06-21,2025-11-12,Principale,0.4,0.6
ETU0144,Carlier,Clémence,Génie Mécanique,Doctorat,1,Matériaux et Procédés,MEC2401,Science des Matériaux,1MEC2401,Diagrammes de phases,Antoinette Georges,7.0,12.2,10.1,True,2025-08-12,2025-11-23,Principale,0.4,0.6
ETU0144,Carlier,Clémence,Génie Mécanique,Doctorat,1,Matériaux et Procédés,MEC2401,Science des Matériaux,2MEC2401,Transformations structurales,Emmanuel-Grégoire Marion,0.4,2.8,1.8,False,2025-10-23,2025-11-12,Principale,0.4,0.6
ETU0145,Meyer,Camille,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2103,Diagnostic des Systèmes,1ELE2103,Analyse des courants,Victor Ollivier,10.8,10.9,10.9,True,2025-07-26,2025-12-02,Rattrapage,0.4,0.6
ETU0145,Meyer,Camille,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2103,Diagnostic des Systèmes,2ELE2103,Analyse vibratoire,Antoinette Georges,13.6,10.5,11.7,True,2025-06-18,2025-11-18,Principale,0.4,0.6
ETU0145,Meyer,Camille,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2101,Machines Électriques,1ELE2101,Machines asynchrones,Renée Legrand,15.2,17.5,16.6,True,2025-06-25,2025-12-07,Principale,0.4,0.6
ETU0145,Meyer,Camille,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2101,Machines Électriques,2ELE2101,Machines synchrones,Jérôme Simon,15.3,9.9,12.1,True,2025-06-21,2025-12-02,Principale,0.4,0.6
ETU0145,Meyer,Camille,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2102,Conversion d'Énergie,1ELE2102,Redresseurs et onduleurs,Véronique Blanchet,13.6,15.5,14.7,True,2025-07-09,2025-12-07,Principale,0.4,0.6
ETU0145,Meyer,Camille,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2102,Conversion d'Énergie,2ELE2102,Convertisseurs DC-DC,Benjamin Valette Le Renaud,13.4,11.8,12.4,True,2025-08-08,2025-11-21,Principale,0.4,0.6
ETU0146,Lefebvre,Christophe,Génie Informatique,Licence professionnelle,2,Système et réseaux,INF2202,Sécurité Informatique,1INF2202,Pare-feu et IDS/IPS,Célina-Émilie Le Roux,5.9,4.8,5.2,False,2025-10-19,2025-12-02,Principale,0.4,0.6
ETU0146,Lefebvre,Christophe,Génie Informatique,Licence professionnelle,2,Système et réseaux,INF2202,Sécurité Informatique,2INF2202,Cryptographie appliquée,Véronique Blanchet,4.8,6.1,5.6,False,2025-08-01,2025-12-07,Rattrapage,0.4,0.6
ETU0146,Lefebvre,Christophe,Génie Informatique,Licence professionnelle,2,Système et réseaux,INF2202,Sécurité Informatique,3INF2202,Audit de sécurité,Louise Gaillard,6.6,8.9,8.0,False,2025-09-13,2025-11-29,Principale,0.4,0.6
ETU0146,Lefebvre,Christophe,Génie Informatique,Licence professionnelle,2,Système et réseaux,INF2203,Administration Système,1INF2203,Linux serveur,Louise Gaillard,3.9,3.5,3.7,False,2025-08-30,2025-11-21,Rattrapage,0.4,0.6
ETU0146,Lefebvre,Christophe,Génie Informatique,Licence professionnelle,2,Système et réseaux,INF2203,Administration Système,2INF2203,Scripting shell,Arthur-Martin Mahe,7.2,6.5,6.8,False,2025-07-31,2025-11-24,Principale,0.4,0.6
ETU0146,Lefebvre,Christophe,Génie Informatique,Licence professionnelle,2,Système et réseaux,INF2201,Réseaux et Communications,1INF2201,TCP/IP avancé,Aurélie Boulay,8.0,4.4,5.8,False,2025-09-04,2025-11-27,Rattrapage,0.4,0.6
ETU0146,Lefebvre,Christophe,Génie Informatique,Licence professionnelle,2,Système et réseaux,INF2201,Réseaux et Communications,2INF2201,Routage et commutation,Hugues Rousset Le Guillon,5.3,5.0,5.1,False,2025-10-06,2025-11-30,Principale,0.4,0.6
ETU0147,Giraud,Antoine,Génie Informatique,Master Professionnel,2,Génie Logiciel,INF2101,Algorithmique Avancée,1INF2101,Structures de données avancées,Gilles Garnier,5.1,2.5,3.5,False,2025-07-13,2025-11-14,Principale,0.4,0.6
ETU0147,Giraud,Antoine,Génie Informatique,Master Professionnel,2,Génie Logiciel,INF2101,Algorithmique Avancée,2INF2101,Graphes et optimisation,Margaux Chrétien,7.9,2.3,4.5,False,2025-10-12,2025-11-22,Principale,0.4,0.6
ETU0147,Giraud,Antoine,Génie Informatique,Master Professionnel,2,Génie Logiciel,INF2101,Algorithmique Avancée,3INF2101,Analyse d'algorithmes,Renée Legrand,8.7,7.2,7.8,False,2025-10-28,2025-11-28,Principale,0.4,0.6
ETU0147,Giraud,Antoine,Génie Informatique,Master Professionnel,2,Génie Logiciel,INF2102,Développement Logiciel,1INF2102,Tests unitaires et TDD,Hugues Rousset Le Guillon,4.3,1.9,2.9,False,2025-10-03,2025-11-11,Principale,0.4,0.6
ETU0147,Giraud,Antoine,Génie Informatique,Master Professionnel,2,Génie Logiciel,INF2102,Développement Logiciel,2INF2102,Design Patterns,Timothée Vincent Le Roy,6.6,0.0,2.6,False,2025-07-17,2025-12-02,Principale,0.4,0.6
ETU0147,Giraud,Antoine,Génie Informatique,Master Professionnel,2,Génie Logiciel,INF2103,Ingénierie des SI,1INF2103,Gestion des exigences,Emmanuel Launay,7.9,6.6,7.1,False,2025-10-02,2025-12-05,Principale,0.4,0.6
ETU0147,Giraud,Antoine,Génie Informatique,Master Professionnel,2,Génie Logiciel,INF2103,Ingénierie des SI,2INF2103,Cycle de vie des projets,Pierre Pons,2.5,4.5,3.7,False,2025-10-28,2025-11-15,Rattrapage,0.4,0.6
ETU0148,Marchand,Michel,Génie Civil,Doctorat,1,Géotechnique,CIV2302,Fondations Spéciales,1CIV2302,Inclusions rigides,Thibaut Bernier,11.5,16.8,14.7,True,2025-11-04,2025-12-04,Principale,0.4,0.6
ETU0148,Marchand,Michel,Génie Civil,Doctorat,1,Géotechnique,CIV2302,Fondations Spéciales,2CIV2302,Pieux forés,Henriette Meunier-Henry,11.2,19.8,16.4,True,2025-07-29,2025-12-09,Principale,0.4,0.6
ETU0148,Marchand,Michel,Génie Civil,Doctorat,1,Géotechnique,CIV2303,Ouvrages Souterrains,1CIV2303,Galeries,Timothée Vincent Le Roy,14.6,20.0,17.8,True,2025-07-12,2025-11-20,Rattrapage,0.4,0.6
ETU0148,Marchand,Michel,Génie Civil,Doctorat,1,Géotechnique,CIV2303,Ouvrages Souterrains,2CIV2303,Soutènements,Louise Gaillard,12.3,7.3,9.3,False,2025-08-26,2025-11-24,Principale,0.4,0.6
ETU0148,Marchand,Michel,Génie Civil,Doctorat,1,Géotechnique,CIV2303,Ouvrages Souterrains,3CIV2303,Tunnels,Thibaut Bernier,12.4,8.6,10.1,True,2025-07-11,2025-11-26,Principale,0.4,0.6
ETU0148,Marchand,Michel,Génie Civil,Doctorat,1,Géotechnique,CIV2301,Mécanique des Sols,1CIV2301,Tassements,Hugues Rousset Le Guillon,10.2,14.7,12.9,True,2025-08-14,2025-11-11,Principale,0.4,0.6
ETU0148,Marchand,Michel,Génie Civil,Doctorat,1,Géotechnique,CIV2301,Mécanique des Sols,2CIV2301,Contraintes efficaces,Timothée Vincent Le Roy,17.3,13.3,14.9,True,2025-09-17,2025-11-11,Principale,0.4,0.6
ETU0149,Leleu,Brigitte,Génie Civil,Doctorat,2,Génie Structural,CIV2202,Construction Métallique,1CIV2202,Stabilité des structures,Margaux Chrétien,7.5,8.7,8.2,False,2025-09-03,2025-12-07,Principale,0.4,0.6
ETU0149,Leleu,Brigitte,Génie Civil,Doctorat,2,Génie Structural,CIV2202,Construction Métallique,2CIV2202,Assemblages soudés/boulonnés,Corinne Simon,7.1,14.5,11.5,True,2025-10-04,2025-11-16,Principale,0.4,0.6
ETU0149,Leleu,Brigitte,Génie Civil,Doctorat,2,Génie Structural,CIV2201,Béton Armé et Précontraint,1CIV2201,Vérification ELU/ELS,Benjamin Valette Le Renaud,6.8,9.0,8.1,False,2025-06-15,2025-12-09,Rattrapage,0.4,0.6
ETU0149,Leleu,Brigitte,Génie Civil,Doctorat,2,Génie Structural,CIV2201,Béton Armé et Précontraint,2CIV2201,Calcul des sections,Agathe Perrot,6.7,10.0,8.7,False,2025-09-20,2025-12-06,Principale,0.4,0.6
ETU0149,Leleu,Brigitte,Génie Civil,Doctorat,2,Génie Structural,CIV2203,Dynamique des Structures,1CIV2203,Analyse modale,Alix Jacob,10.6,5.8,7.7,False,2025-11-04,2025-11-25,Principale,0.4,0.6
